ASV,Niche_width,Location,Subcommunity
4a6b13df4a4e0fa906e45c81e14ffc87,1,Biloxi Bay,CRT
4ae6f509accf9254dfb435a8f854c7a6,2.556366726598042,Biloxi Bay,CRT
4b2a886e8f68348eabe02f0dd8d02b18,1,Biloxi Bay,CRT
4c1511900a4c30c2803a8ca25445a841,4.460040333040782,Biloxi Bay,CRT
4c5eb82297179db185f7ce241a993582,1.987367057186913,Biloxi Bay,CRT
4cc1f8141628e7af2ec93369671d0c7e,2.0740073048873926,Biloxi Bay,CRT
4cd2a009b421f311bc6027dc2e4ece2e,3.3052721230381117,Biloxi Bay,CRT
4d05d0df22119dd6bf9aaff9260fc6a7,6.78751993881168,Biloxi Bay,CRT
4d6b26dcc1e78254e61c89c204d8edc3,7.040270753004712,Biloxi Bay,CRT
4d825a18da84dc3249be8b61834800be,3.837199049910118,Biloxi Bay,CRT
4dad82e2cd49a278165754eae3a4535a,1.3527067276296034,Biloxi Bay,CRT
4debc585b39f6f3e2b398dec0378677c,1,Biloxi Bay,CRT
4f9e6725fa45db3f37809be930889cd6,2.653660658943248,Biloxi Bay,CRT
4fb791dd101d3a171fca2b9c28ebe7eb,6.375134344750488,Biloxi Bay,CRT
4fe1f56e7423b3aebb8e86e7e2f96f5d,4.0598552420722855,Biloxi Bay,CRT
50630e665b776419823a22ff0c375863,1,Biloxi Bay,CRT
50696aaa28d5c47f370a2ad51a2480a4,5.007897047908433,Biloxi Bay,CRT
50d19f876cd8c94d10b64ab3a468af39,8.528683651721826,Biloxi Bay,CRT
51378aedd8faa2a513da486e2e461f92,7.695826910863735,Biloxi Bay,CRT
513f497c7799c3cfcd708f7d76f83b2a,8.609836722866932,Biloxi Bay,CRT
515a4d6fec1c18c468ded370676af875,2.8919726053755834,Biloxi Bay,CRT
5163701b20ca74512841df0eece7917a,7.567125869947488,Biloxi Bay,CRT
52bd92e2ab90460d4b19e0ff91da8b61,5.957006652048869,Biloxi Bay,CRT
52c4f9b9b6277c24593e8851dbfb9208,6.483039695894169,Biloxi Bay,CRT
52f8ae0e006ff252085b4e50d6424215,2.694474616600545,Biloxi Bay,CRT
5316a7e4d5acde97ea82d0c425abce25,3.6900653426746004,Biloxi Bay,CRT
53694a260f7877938d576aae3900261f,6.555545999477945,Biloxi Bay,CRT
536c1393d12b9c2fee1a1b1ecab47ee4,1,Biloxi Bay,CRT
5374b584bb9bca42488bed623145ed65,6.009679542541708,Biloxi Bay,CRT
5381ca234f2504b75eab607bc111dfd6,1.5978163490391144,Biloxi Bay,CRT
539c393f4c34134d0b1f9da62fe2e35e,7.053766148274265,Biloxi Bay,CRT
5410002e73979b85882e174e2c0db6bf,1.8712606565971053,Biloxi Bay,CRT
54497cc28a3655e2e1da24c197cb2a48,1.9991485142023193,Biloxi Bay,CRT
548ad3fbeff9146fe8d1a8a7135e39fb,4.992500404047133,Biloxi Bay,CRT
54f7bc12bf6db812de497a5d96cc257b,2.5564704040594206,Biloxi Bay,CRT
5500c7ac19529edd786439916cb0cdfd,4.8451555490967175,Biloxi Bay,CRT
550e8b7626db8dcda9a50ec6f89521ed,4.026381686470417,Biloxi Bay,CRT
553f1a0ad21a004eeea76bc795a3a356,1,Biloxi Bay,CRT
55417986e8e284422484427b674375ba,2.2226118856286545,Biloxi Bay,CRT
557f7cb6a79d7ccb1df804d90055254b,7.946598542918144,Biloxi Bay,CRT
5594c9080543d07779eb9f45d400b376,2.204529973667455,Biloxi Bay,CRT
55a755db9fd93f5e3ea4159d8e29a6d7,4.6668981690777285,Biloxi Bay,CRT
55fbd6aeb6912b29e31379c264e2ba4e,1,Biloxi Bay,CRT
5617f44f1a06d1b75f051104f735e2dd,6.682193682635919,Biloxi Bay,CRT
56202e38db20d0656727471e167faa82,2.6898010223858955,Biloxi Bay,CRT
5638f22d1341ef762f53d71f87143cf5,6.510129450316152,Biloxi Bay,CRT
563b9ad6250fe0a33f8fb3d8f88169d1,2.231529091140892,Biloxi Bay,CRT
567b21ad8e878685f8d14bbc031d158c,8.111215393859531,Biloxi Bay,CRT
56ba940478650cdab4049963febe031d,6.793508146072167,Biloxi Bay,CRT
56f578ebeb6e239d2c1e4274ade1b1b2,4.44277057540376,Biloxi Bay,CRT
571904f02f05bbd26b854bf2f3b470e2,1,Biloxi Bay,CRT
573884e7e7b603606c083d174c58bf15,1.6584131901781387,Biloxi Bay,CRT
576968ad2750ccaa319c6c771a4daa3b,3.6299112333123813,Biloxi Bay,CRT
57dbd258c2f7b9566c9f669bfa348c92,4.859063599342172,Biloxi Bay,CRT
580602bfa1a0d5fb0128495a70505f7f,4.872907461159564,Biloxi Bay,CRT
582fe19be53a2ac5891e6a05ed63c4c4,7.696654248936274,Biloxi Bay,CRT
58cbd00d3aed59ad5e15ee76fdf6a60e,6.201977254885298,Biloxi Bay,CRT
58e9d07df810e4b96b6be5df56a3d080,8.736905544697706,Biloxi Bay,CRT
593bb059157c1c231eda66c2b2830b37,1,Biloxi Bay,CRT
596597ed7d356125df02d375ba336eb2,1,Biloxi Bay,CRT
5a558a9f727c873ebdb82389886ded9b,8.393614143191341,Biloxi Bay,CRT
5ab74bbe73e5edd34c12520f3c12ec9e,6.713674046134398,Biloxi Bay,CRT
5c2bb2b9a1d1679cfd31cddd2abb4f25,7.5007560014161,Biloxi Bay,CRT
5cc72caa79730047dfe2c0364321939c,5.50692824312627,Biloxi Bay,CRT
5cf1e10db74449755d8685b240387f19,7.917741814703825,Biloxi Bay,CRT
5d38fb17cdbdf7b6656c48f60fa08280,1,Biloxi Bay,CRT
5d3b0241f5e1fef843856ddfa4899912,1,Biloxi Bay,CRT
5d7030ce5e0ff1b0e38ebd59b8de33f6,1,Biloxi Bay,CRT
5dbb089a08d88c8d8c991c4dc6ea0e40,1,Biloxi Bay,CRT
5df989aed02cecc90d1507f9bcece045,1.292612854114815,Biloxi Bay,CRT
5e377c24eb174da2c34b9a734847d16e,1,Biloxi Bay,CRT
5e4635eaf091f827f8e9f7e297720c2c,6.514090023204834,Biloxi Bay,CRT
5ec3f290d6eacba5966e43f4b1a01cdd,6.542546158860708,Biloxi Bay,CRT
5f1284dcb58f10673d8b8a97c07254a5,5.379292534467174,Biloxi Bay,CRT
5f4b44db36a2a032a890cdb5097c2cac,4.433570043857133,Biloxi Bay,CRT
5f5b9a77bff19420fb1105d08385d006,5.717835224230778,Biloxi Bay,CRT
5f763099fc740ae61a0c866d0a883f81,4.488042034352316,Biloxi Bay,CRT
606be99932f693313b9015dc5f6297ca,4.663951467708623,Biloxi Bay,CRT
60eb5aee141298558ddfa68a7ca059ef,7.068283353449033,Biloxi Bay,CRT
610af7c3eafc188a5efdea32b778d414,3.5192061630945934,Biloxi Bay,CRT
612e845dc7b7865ac8795a73dac9b6fa,7.290943844333851,Biloxi Bay,CRT
615e1b96400f042158705bdbe12ccf53,8.045865279508929,Biloxi Bay,CRT
62263d52807c370d6766eba8dd67dade,1.7758420743993835,Biloxi Bay,CRT
623c69bdc6de13ac12f7c87ade7e1b96,1,Biloxi Bay,CRT
6242abfca8fd4c5fc6679ceec52d5e35,4.8880010085355305,Biloxi Bay,CRT
62c3ac572bbfbbf4f559ce1f81a99016,6.361884870526462,Biloxi Bay,CRT
63385c5b2936b3b30bbda9ddd1342ec7,1,Biloxi Bay,CRT
635348ea8d669da9f9cb522c299dfe28,7.859786375425241,Biloxi Bay,CRT
6377781f6ecf29754183a907fb3210e0,4.423174469396216,Biloxi Bay,CRT
63b22b74761158164e27399aed9da1d3,2.7817769444212703,Biloxi Bay,CRT
6415485021a004ea128acc4210aceded,8.674197202402924,Biloxi Bay,CRT
645a9c6e9235bf9c527c0e5b7a146a68,2.048969948899418,Biloxi Bay,CRT
64e1a7699b75c64984d7c7c63495b776,5.684046086970418,Biloxi Bay,CRT
64ff79680fab0ca9058b8167e4da1fcf,1.999655290900688,Biloxi Bay,CRT
653b9eb7456d9f20fb665e9633bd5fa5,8.843994431727952,Biloxi Bay,CRT
653e58a1386583bfc4e38567ef432546,7.232384438678991,Biloxi Bay,CRT
65465788e8d4f7db27c010d5206faaff,1.4978858967514381,Biloxi Bay,CRT
66266d92bceabc3d94fb87e702cfe225,1,Biloxi Bay,CRT
664e0cf3cb11404663a3dff13684bc49,7.820475948082962,Biloxi Bay,CRT
666f32084364d82649896927f5eb3841,3.2104652423135094,Biloxi Bay,CRT
672ca9db3b4c6217abfb08d7a07060db,5.1966076511824015,Biloxi Bay,CRT
674459e993589a9904be1bcdf0ff56fe,2.768590535049562,Biloxi Bay,CRT
676c50da12c29c8bc4d4c34ff44973d9,8.315876905391455,Biloxi Bay,CRT
6777adda38ac376cf93042f03f11688f,6.69113366166535,Biloxi Bay,CRT
68071f4d351f2a6d33b0a1271a62c653,1.35374072652268,Biloxi Bay,CRT
680db01332c5dda78aef8da30b7a5dae,8.225499004675,Biloxi Bay,CRT
6836a6be778ac5d91f4bc90e90343385,1,Biloxi Bay,CRT
683d811d2ad9f53439b275c772c4b3d8,5.898291790378825,Biloxi Bay,CRT
685792bec59f032402b049071a198de6,3.3872634747660704,Biloxi Bay,CRT
6890d5b9f0b111e5f91ff9043f96fb4c,2.7674938156305453,Biloxi Bay,CRT
689dd42ee8dd78abad583f3ec59d815f,7.047054351069345,Biloxi Bay,CRT
68c9f3fc89c1989146b2a6878f589504,1,Biloxi Bay,CRT
693c54a1de074590197a28aadeac8626,5.668969843754126,Biloxi Bay,CRT
69929947aa1d71d0e995abe9db894217,2.453074174614857,Biloxi Bay,CRT
69e575530a2fe7543e4b2253d3a7ed42,4.175738875429369,Biloxi Bay,CRT
6a33c21d35a8c4f1cf2b6cde569f0729,3.1799043143170262,Biloxi Bay,CRT
6a43d34b9d9168ed43459f0e5680ca45,5.3965685291393255,Biloxi Bay,CRT
6a6d7717a05e0af3eba531d12fc6f73e,4.792682836844907,Biloxi Bay,CRT
6afae51d932f2ebff699c6875bddae30,7.506484208590213,Biloxi Bay,CRT
6b50afb2f1f1fa032247b9afad6aa176,1,Biloxi Bay,CRT
6b57eb66fbf2b0a3bab8f15c58cac2d0,4.198042052874043,Biloxi Bay,CRT
6b9627943392db721a9480c9fb14a84f,1.9994930706915912,Biloxi Bay,CRT
6bc818e03e3c0e61643fc51ca4e13e6f,1,Biloxi Bay,CRT
6c0baa4ea2454607474f0b84a1329aa6,2.399172588204092,Biloxi Bay,CRT
6c0d36a8ca76d64579f4813529ae86fa,3.0143789720926337,Biloxi Bay,CRT
6c2678f8f7530ed4cfeaf0c4b7e68c2d,3.5972883971325946,Biloxi Bay,CRT
6c491a436999aef2edbb35fe2e36f794,7.314953063676348,Biloxi Bay,CRT
6e4af620fb65eb9a77e978731fc2dcaf,1.9901104920146655,Biloxi Bay,CRT
6ea623a5e4fcb3a1e592771a9eb58117,8.69167262426504,Biloxi Bay,CRT
6eaefb17942bbfc2fc31713e21a9b6c8,1,Biloxi Bay,CRT
6ec80f5b1f384397f617257efffd7d56,5.957299946010272,Biloxi Bay,CRT
6f0bf6832a8fbdfc8cbc58be16dae3ab,4.056098032111835,Biloxi Bay,CRT
6f40c14c231572776e5305dc2837fcc0,7.186888320117742,Biloxi Bay,CRT
6f54c22fe1e60bea11c37706d31ed0e9,3.631648359059688,Biloxi Bay,CRT
6f94b9bc722c293995727f66bffbad56,1.9958974245922851,Biloxi Bay,CRT
6fe7fa49f984c91dd94d023eb5a86ba9,5.664449759428541,Biloxi Bay,CRT
6fed3033d7f5e50a901237cc472c0d11,7.749795279017083,Biloxi Bay,CRT
700161f4ea1d4423e791909b1fe70426,6.950312876941154,Biloxi Bay,CRT
7051edbfbe3b91af7dcfe3980977d8b6,4.9745180060085685,Biloxi Bay,CRT
70762ef68c759812eb1fc4abf2dfc637,6.244822194038955,Biloxi Bay,CRT
70b866ca796bc951039ff9cefc2f8c0a,1,Biloxi Bay,CRT
71023523eb491deeed9cf66340b60e9a,8.433771207502957,Biloxi Bay,CRT
71561fe0eb753896ef2c26d7941779fb,6.846171250633642,Biloxi Bay,CRT
717602ce8b013d3632137cb330797e8c,7.495638055009272,Biloxi Bay,CRT
718dc794d8982288f2c37adedd93b4f9,1,Biloxi Bay,CRT
71b8940832b80a1aa28afc6339eab496,8.683060341394638,Biloxi Bay,CRT
72c20735a76c8db7c7fd7bb53040a618,1,Biloxi Bay,CRT
72e7708fb1f584455b502df54dee1d8e,4.788499938444916,Biloxi Bay,CRT
735cfc95137379a0ef7b11cb0ac5518c,6.464494136644536,Biloxi Bay,CRT
736382dd6d481aaeb74e504f11d8b3cc,4.815369998157152,Biloxi Bay,CRT
737556467b01313ab4707610967a2255,1,Biloxi Bay,CRT
73d447ba6dd46859eed0e84f366c4d79,8.542931842410745,Biloxi Bay,CRT
74049cfb6d2423a8a7d607a7c263ff64,4.099066951748117,Biloxi Bay,CRT
74efcaa16d878c0845fa534f15a84aeb,7.635570939319803,Biloxi Bay,CRT
7540c22499b65bae64304e73cf727d6f,2.9985540395512436,Biloxi Bay,CRT
75572dc85f67ea3635dbd4510eb04200,6.253462829149101,Biloxi Bay,CRT
75837308f05375e3dfef4e7bf366de7f,5.842355032333651,Biloxi Bay,CRT
758b1c9910dda21fef19f757daec53f3,7.622409455069588,Biloxi Bay,CRT
75dce31aefb89965a4775d601b56a88f,4.655014238866327,Biloxi Bay,CRT
75f3a0e1328aff09cfadd247b91a9bb7,5.192397757914086,Biloxi Bay,CRT
7600eabfa6b50ac5cc5706fde1fc6e6c,4.512478258959601,Biloxi Bay,CRT
760a006c599c4856a437defe22e20bdb,7.028368150011451,Biloxi Bay,CRT
762c735fafb084e152c4cef27c1dd7ae,2.9419571654766705,Biloxi Bay,CRT
764dcf6882478ba5ebeaa8e560613a5b,3.1513297726491345,Biloxi Bay,CRT
769208f4fe42f667a7f018fabef50fdb,5.501005481510823,Biloxi Bay,CRT
76932e9c77ec35b0a1607e65cf590b7b,7.336108465171742,Biloxi Bay,CRT
769e5a3c19b25c3b3908b8719f7926d7,3.697463648894166,Biloxi Bay,CRT
76c9413a01bba308b2ec1ed0fe5f3393,2.9785728311404465,Biloxi Bay,CRT
76d7305b8bb2bd718cb9cd22989a0513,4.674436232355489,Biloxi Bay,CRT
76f4f074a84896bc3fc2e10f1b232b46,6.556950788255456,Biloxi Bay,CRT
7713746d82b3bc7dfa7f9019865632b2,1,Biloxi Bay,CRT
772b2f5e726c1ca5dbd1aaf61a9eee6f,6.175743542328203,Biloxi Bay,CRT
7751c0a263975fb9e58dd00dd2626fc0,6.078568678605603,Biloxi Bay,CRT
779bae19c45750df07ef1bf8f7be16e3,5.478224882146829,Biloxi Bay,CRT
77b5c8e5f0d4170b2adfc82a546392be,3.966917352363242,Biloxi Bay,CRT
7826b419f2d186a9d10989d2b5992baa,5.608994374753299,Biloxi Bay,CRT
785f52248e6b250597a5393bf1db1c30,7.438244604855174,Biloxi Bay,CRT
78803afbdbe34e6fb3d8e2141ee52c4a,8.493349426458167,Biloxi Bay,CRT
78898b385192ca820007ded0f31fd13c,8.115967375265642,Biloxi Bay,CRT
791a488a2c53cf2da8e0e3995bfda79a,3.6255969188257935,Biloxi Bay,CRT
7927e54b95259d7746275f02aecca0d7,5.819369942439923,Biloxi Bay,CRT
7946722affeebc2019aa63fa8f5664de,6.372448822254175,Biloxi Bay,CRT
79859d8c9a327590261645174da55376,7.674786184023694,Biloxi Bay,CRT
7a13e72011451b4756e4d71d427e0f68,1,Biloxi Bay,CRT
7ae26d72c2e9793063ab7ec95f3f826d,1,Biloxi Bay,CRT
7afd5ef9a35fe0a1efbe599e62cf8252,1,Biloxi Bay,CRT
7b98e1d421bee85cc9aac7ce27dae274,8.123825599235403,Biloxi Bay,CRT
7be2c9b9c4d13f1d264765a36f9462e1,1.7340784646639589,Biloxi Bay,CRT
7bf782e2bff4a013d09d2b095717ff8c,7.0972879840270835,Biloxi Bay,CRT
7bfcee946244d8619184578cecd86330,1,Biloxi Bay,CRT
7c30f7e4032a32f6ca9ab66cfda23c88,1,Biloxi Bay,CRT
7c3cb834975fcd3a20ad9e2093508869,3.644014960706448,Biloxi Bay,CRT
7c6a7ac4fc799958bb34d92e66d275b1,2.5940876856928456,Biloxi Bay,CRT
7c7371602491eb96e09530e95f2370dd,1,Biloxi Bay,CRT
7cb8776f3a26505fb2c6802d8f285e6a,7.132355961060452,Biloxi Bay,CRT
7cc6cbc576ae3e23768ad5bec830ccfb,2.993380567930394,Biloxi Bay,CRT
7d0070c0c2343cf51a5bf36fac32fc40,2.9444436603436177,Biloxi Bay,CRT
7d2437501764439fc7e60699fe498eb2,1.7167546517438246,Biloxi Bay,CRT
7d6c3b86274e101d1f3fd37312cd256b,1.434464254797237,Biloxi Bay,CRT
7d823c202582557f650d317629b962a4,8.540566772532962,Biloxi Bay,CRT
7d9b045248dd23301228b34167c7e839,1,Biloxi Bay,CRT
7db278e64df68ed8f248f1cac4c43538,7.8172307085921755,Biloxi Bay,CRT
7dc32a1082dbc7703602c80243687ec9,5.948034013584381,Biloxi Bay,CRT
7dcdc3325882da915c94f160c0c4a72a,1,Biloxi Bay,CRT
7dd9a656d0c802662930f48ceb9424a9,1,Biloxi Bay,CRT
7e1ad6f3fffcf46621601bf4dbacfc31,3.2758684987041486,Biloxi Bay,CRT
7f37edcf2437a716d05b765b8b01aefe,2.2536397723157418,Biloxi Bay,CRT
7fbe15db2026a10f9ed26b9219683cde,8.367625104260014,Biloxi Bay,CRT
7fec1060ad78f87b60dc593a9ef2e062,3.4459652420975613,Biloxi Bay,CRT
801e6e2e762421a62c18db30285d68ef,3.972003005974296,Biloxi Bay,CRT
802fe46631d713d45e4914507fe22453,8.237336924975164,Biloxi Bay,CRT
807e50e0883f6326ec862c41b53c3af0,5.6677727465982395,Biloxi Bay,CRT
80bd5aa525b3a08ebfd21cb6234525c9,1,Biloxi Bay,CRT
80f7643495f6afc5a585cc0959ea2c52,1.295936327321544,Biloxi Bay,CRT
81adef9c01c06f02e90c032f9f5f3c07,5.2011110463487915,Biloxi Bay,CRT
81b537f0dd91fddb6f306e4a17a9fff2,8.401931683664946,Biloxi Bay,CRT
82418d0b93eb470619c0c5e6224a614b,1,Biloxi Bay,CRT
83b550f4945eddf6c30bc8101095c19f,2.3265205665052036,Biloxi Bay,CRT
83b5733e3266b043a3001bbd8a3af32a,3.168356525057843,Biloxi Bay,CRT
83d78e624fd6493a6c43322cccf491b5,1.9137178643441741,Biloxi Bay,CRT
8441e2b7cdbbf50f39ca0a96cad327f7,3.5607263390983817,Biloxi Bay,CRT
848b8dc08adb4ebde67193714b1a1966,7.763005737047355,Biloxi Bay,CRT
848ca08236633fe0f6704468b88cc6a7,2.43070009987134,Biloxi Bay,CRT
8492fbf3b40bf2d52dccc603f0499e31,6.31033199145655,Biloxi Bay,CRT
849a3ecfbd4c153b8ad7e35db02aaa19,3.9679504433100754,Biloxi Bay,CRT
8543fd40c53a219df634e5e6bb42933b,2.484908034309562,Biloxi Bay,CRT
85f2559ae1d74be2db71d5863d7c7288,5.707609085921063,Biloxi Bay,CRT
85f3307da2d8908cab0350b9615fbfc3,1,Biloxi Bay,CRT
860227a0daf0116c8dbeb0a2ef5fd63c,8.197145180415113,Biloxi Bay,CRT
8634cbe93dfe76f7675ef69ad930acc0,7.461213171570948,Biloxi Bay,CRT
8651d473995ada2cc4844c06d6106e9e,1.6809583206098355,Biloxi Bay,CRT
86ccb991663ce781f68f876573da14a6,4.044589274839313,Biloxi Bay,CRT
871d6ded305a7ca740dd059dbc4f69c8,1,Biloxi Bay,CRT
879b42e5c60ea01296171bd76022811d,7.73956408635885,Biloxi Bay,CRT
87a2d4f4ca64726beef3c7d5299e6774,4.1881679669413785,Biloxi Bay,CRT
8872467da99390f42281c300530c8009,8.567770769300184,Biloxi Bay,CRT
89140b737b6f7faac4fa5edc4c384311,1,Biloxi Bay,CRT
89297758c7e36d8e22b3d0fb399bc94e,7.588574510867416,Biloxi Bay,CRT
8974a1db2c635243ceda2a23f64d66b1,7.290686998876858,Biloxi Bay,CRT
89b6356fef7e8ea097cb230dc0f96aa2,2.6145396159924728,Biloxi Bay,CRT
89fd4c584e78fb44de85a59431e0b4b3,5.73835303605561,Biloxi Bay,CRT
8a44b2ac791a75057cd0b48be60d5ca1,2.663466295980222,Biloxi Bay,CRT
8ab2bc2f72c980b3dfd14e45c2350cd8,1.5539692063119668,Biloxi Bay,CRT
8ab47987c44ecfcefd1005ec7118d80f,3.0436324995278836,Biloxi Bay,CRT
8bd432c749d82263e3eacc69370a092d,2.7258317364869,Biloxi Bay,CRT
8caa53f8255787524199aab63c8d1f43,4.1331633076571475,Biloxi Bay,CRT
8cf1c1325bd6d4670ec89f6f14e8f5d3,5.51411075833096,Biloxi Bay,CRT
8d185951a3e0c86bdd228deb629ef06b,1,Biloxi Bay,CRT
8d41827a0eaeee45a80449d0b0eeffe4,3.5157475709215777,Biloxi Bay,CRT
8d908d1e54b818109cf734a285618f69,5.847019370656899,Biloxi Bay,CRT
8df3c1bee01fe45a85f4f9c47d81cdbd,7.345885398173162,Biloxi Bay,CRT
8e1d21ed9a2ce072fe7e93d1568ec7b1,1,Biloxi Bay,CRT
8e2acf43d9fdbe0c3ff875e37f8af566,4.086599574205376,Biloxi Bay,CRT
8edc76b89cff7ff21533242f1911f3e3,2.5466215941803925,Biloxi Bay,CRT
8edcff807ef181403afb662452e774c7,1,Biloxi Bay,CRT
8ef530fa8f3f51067f2acddf656af372,2.8296986511609163,Biloxi Bay,CRT
8f0687ac51a1b0cb1f92afb77ac69019,1.8995143557442256,Biloxi Bay,CRT
8f0bb12771c01c96d45cc2629704fffe,7.63225345032264,Biloxi Bay,CRT
8f90249e6ef8ead4bf067a72e39040bb,4.0501639677425105,Biloxi Bay,CRT
8fb48bd0ec9953f58751ad084d9e4bed,1.878221461854934,Biloxi Bay,CRT
8fb5f8bd1a7e305829697d2160ad5dde,1.9041828949597022,Biloxi Bay,CRT
8fd0291bff27f3c5725410cdbd1c8538,1.5953167577743157,Biloxi Bay,CRT
90366866f1c0d87db3e077c80b2b2ca9,7.29999377662049,Biloxi Bay,CRT
9049e6515c8f0251a4a273acd8a9e2c6,5.513206268457342,Biloxi Bay,CRT
9067489f29888dfe3f2cc22c5cf6f5ae,4.572718015214039,Biloxi Bay,CRT
90dcb2ad53462d13355fde754d41786b,8.42481761071946,Biloxi Bay,CRT
910df574890d33a382a08552bb110602,1,Biloxi Bay,CRT
911476e79a531c972bed839745e4a6dc,6.26388123091157,Biloxi Bay,CRT
91947e67bf1d2243784058094c874619,1,Biloxi Bay,CRT
922c973c1f49b1bd133282dd83150658,2.475527400042798,Biloxi Bay,CRT
925c3617fbcfdc4c5760e476febf115e,1,Biloxi Bay,CRT
926d75542b7a9d16e590ec0e8fbf8721,4.327771814875566,Biloxi Bay,CRT
928c2d710760b7e2c808e626f995b183,7.29245795500004,Biloxi Bay,CRT
92ec08fbf409255bebb9bf5b1966db60,7.861112350369768,Biloxi Bay,CRT
934984dfbd83619880d879fdc481f19c,1.5757616016109013,Biloxi Bay,CRT
936dcce9323543c8aa877afea3426c8a,1,Biloxi Bay,CRT
9370840ce325cabbde13a6f812e14be1,2.8236995294105127,Biloxi Bay,CRT
9495258151a711991108c5032cbddea8,7.513144748285051,Biloxi Bay,CRT
94b1901043a3c46ea5c5d21e8febcb88,1.641542732398585,Biloxi Bay,CRT
94d7574f85038981d8f3f2b2a7b74a76,6.990327397248886,Biloxi Bay,CRT
957ef9f7118812ac743acaa351bf156f,5.480865691422371,Biloxi Bay,CRT
95cf98b4fcf017d9840d302a6b65b2fd,3.7385891335635533,Biloxi Bay,CRT
969ba75aee53b30a226b0356922caaf1,5.486764257121833,Biloxi Bay,CRT
96b7e75da67aaddffd3367f5da384b30,6.43366987436681,Biloxi Bay,CRT
96c750e3faf2fe950d039ac27267d4df,2.366344283721993,Biloxi Bay,CRT
9763e4893b3655e89eb8e09406c7d128,2.116244897794911,Biloxi Bay,CRT
97b3695af363206f7c4731a3618e4d11,3.7276022227663645,Biloxi Bay,CRT
98cabba45983f21e9e7e5728b79c2d00,1,Biloxi Bay,CRT
99267d201cf8077ac49ac0a2ef29a138,3.4439016641386138,Biloxi Bay,CRT
9929ddfee73699d8558259d592b844ef,4.658880506698404,Biloxi Bay,CRT
99a187b0b964f12d55392da0beaaf0d4,7.353740746014951,Biloxi Bay,CRT
9a207110dccd9ee158e23efe9823cfe0,3.8838487175206318,Biloxi Bay,CRT
9a981fb886c975c1a3c044df5e4977cb,6.7552820349204366,Biloxi Bay,CRT
9a9a9d6bdf4a1bfef84346961bc3809c,6.478308472400703,Biloxi Bay,CRT
9aaf37a02c1db1506274698e222253b3,1.6693396699531304,Biloxi Bay,CRT
9ae3c4c354793bfe0e64c4e1f23b5be8,7.4336056286570855,Biloxi Bay,CRT
9b2ca4fdd5d09c3bb2ca5dfaf40941aa,6.222949921713906,Biloxi Bay,CRT
9b432599c495fdc98dfb96cc7078f49f,2.780981267582495,Biloxi Bay,CRT
9b66535095b821c69c22b0ed055a7d4c,5.397893159743116,Biloxi Bay,CRT
9bb2ad51b6de1dab076b93293af8f6ac,1.435132694208698,Biloxi Bay,CRT
9bf83264a70edad0ffbaa962ae936857,4.574041512176424,Biloxi Bay,CRT
9ca9d4d5b9130a7c80a98c060c01e1ce,1,Biloxi Bay,CRT
9d7fb4d3d48e25ee71685ef481802040,4.555727667706757,Biloxi Bay,CRT
9de35b3f86daac5a9c90bb38c4e6e69d,3.7240575658186463,Biloxi Bay,CRT
9dffc62a1572a81470329ba9d6f00116,6.236550287339331,Biloxi Bay,CRT
9e2c3026326e48b796df987cae67f9f9,1,Biloxi Bay,CRT
9e73f05aadd741269234da49fbcea946,2.1014551295165793,Biloxi Bay,CRT
a0622952e32ef58fb7ada3445cc86cdb,3.664675560041332,Biloxi Bay,CRT
a081b07f0ef1f51a0a6e02fe3e4bcce5,5.613340065388487,Biloxi Bay,CRT
a10c1784bbc19e6a898e3d4c108d5f7e,6.350107003578003,Biloxi Bay,CRT
a12cd9ec02aa7438bfab2a06afa9bf2f,5.243164177857851,Biloxi Bay,CRT
a1cb43383a8bb013a073a5271e890e5e,5.347079473837664,Biloxi Bay,CRT
a2a096ec3e97d8040aecbbe5a5ae45ff,3.7712383542377133,Biloxi Bay,CRT
a2fc0088b5817769bff1b350ad694e6d,1,Biloxi Bay,CRT
a311f29ec55d058e47a722e68b19b102,1.7206991219388361,Biloxi Bay,CRT
a33a6429463a947d50029ada20a2a596,3.735496639380574,Biloxi Bay,CRT
a342dad5ce48ca1c2c6895c158fa8845,2.179982414043606,Biloxi Bay,CRT
a4156c217e2f3dd632791f5883196a46,1,Biloxi Bay,CRT
a439cedbd9fd9a2b08ce7cf34f226560,3.9557394230623246,Biloxi Bay,CRT
a47ec2b7050c7183d2e1dac667eeedbc,1,Biloxi Bay,CRT
a49f44fa016fbfa3217c62d0edb9ba33,8.131662004855476,Biloxi Bay,CRT
a5223cd9c3307556d4066188702196e3,7.497026809844726,Biloxi Bay,CRT
a567e61207845218cb0b7995c874c19f,7.140151540626819,Biloxi Bay,CRT
a568c5dddd429f52d4a75d959a9854c3,4.415267770297952,Biloxi Bay,CRT
a578b1e2dd014e53ddd1deae4d7bd17a,2.2888092929584447,Biloxi Bay,CRT
a5af442b3dcfc952036b53c6b4a5e491,5.3858117814295845,Biloxi Bay,CRT
a5dc536fea18d41ebaf313d71af7ef08,8.759609678389433,Biloxi Bay,CRT
a61b9c260afd95ee2081bfee9313fff3,2.222585619335516,Biloxi Bay,CRT
a61fabdfa5956142f2298b208d74a6a3,1.926424437550928,Biloxi Bay,CRT
a64cd385de0e700ea38dc79758e91585,4.399536504574161,Biloxi Bay,CRT
